roadway,county,begin_post,end_post,length_mi,aadt,description,crashes,deaths,serious,ped_deaths,occ_deaths,occ_serious,vmt_period,deaths_per_100M_vmt,crashes_per_100M_vmt
15000493,Pinellas,0.0,0.552,0.552,6700,CR-611/MCMULLEN B RD,0,0,0,0,0,0,9314420,0.0,0.0
15000217,Pinellas,0.0,0.653,0.653,10900,5 AV S,79,0,0,0,0,0,17925927,0.0,440.7
15000217,Pinellas,0.653,0.781,0.128,17000,20 ST S,8,0,0,0,0,0,5480256,0.0,146.0
15000020,Pinellas,0.0,1.928,1.928,3000,BAYSHORE BLVD,37,0,1,0,0,1,14567004,0.0,254.0
15000290,Pinellas,0.0,0.559,0.559,3900,CR-501/BELCHER RD,69,0,0,0,0,0,5490582,0.0,1256.7
15000122,Pinellas,0.0,1.899,1.899,13000,49 ST,206,0,5,0,0,2,62174210,0.0,331.3
15000428,Pinellas,0.0,0.217,0.217,350,LIVE OAK ST,4,0,0,0,0,0,191280,0.0,2091.2
15000412,Pinellas,0.0,0.754,0.754,5600,98 ST N,17,0,0,0,0,0,10634114,0.0,159.9
15000022,Pinellas,0.0,0.933,0.933,2000,BAYSHORE BLVD,8,0,0,0,0,0,4699521,0.0,170.2
15000310,Pinellas,0.0,0.12,0.12,2900,50 AVE N,4,0,0,0,0,0,876438,0.0,456.4
15000277,Pinellas,0.0,0.696,0.696,1650,SOLON AVE,0,0,0,0,0,0,2892245,0.0,0.0
15000466,Pinellas,0.0,0.189,0.189,4800,SR-693/66 ST N,1,0,0,0,0,0,2284783,0.0,43.8
15000056,Pinellas,0.085,1.322,1.237,7100,94 AVE N,0,0,0,0,0,0,22119230,0.0,0.0
15002001,Pinellas,0.0,0.078,0.078,3200,US-19A / SR-595,1,0,1,0,0,0,628618,0.0,159.1
15035024,Pinellas,0.0,0.047,0.047,12000,RAMP,0,0,0,0,0,0,1420434,0.0,0.0
15000219,Pinellas,0.0,0.507,0.507,6400,62 AV S,7,0,0,0,0,0,8172029,0.0,85.7
15000507,Pinellas,0.0,1.138,1.138,18500,CR-584A/NEBRASKA AVE,0,0,0,0,0,0,53021980,0.0,0.0
15000406,Pinellas,0.0,1.026,1.026,6800,EB CR-296/118 AVE N,57,0,0,0,0,0,17571071,0.0,324.4
15000047,Pinellas,0.0,1.328,1.328,8000,DREW ST,75,0,7,0,0,6,26756544,0.0,280.3
15000474,Pinellas,0.0,1.31,1.31,10600,SR-679/PINELLAS BAYW,0,0,0,0,0,0,34971891,0.0,0.0
15000057,Pinellas,0.252,0.428,0.176,1800,RIVO PL,0,0,0,0,0,0,797861,0.0,0.0
15002003,Pinellas,0.0,0.118,0.118,3400,8 ST N,0,0,0,0,0,0,1010422,0.0,0.0
15010053,Pinellas,0.0,0.487,0.487,1700,US-19A/SEMINOLE BLVD,1,0,0,0,0,0,2085066,0.0,48.0
15000258,Pinellas,0.0,1.636,1.636,7600,SR-693 / 66 ST,71,0,3,0,0,2,31314022,0.0,226.7
15000340,Pinellas,0.0,1.224,1.224,7200,58 ST N,33,0,0,0,0,0,22195037,0.0,148.7
15000035,Pinellas,0.0,1.046,1.046,1600,UNION ST,12,0,0,0,0,0,4214962,0.0,284.7
15190037,Pinellas,0.0,0.223,0.223,9700,CR-184 / 38 AVE N,8,0,2,0,0,0,5447767,0.0,146.8
15150013,Pinellas,0.0,0.1,0.1,7200,CR-611/49 ST SB,0,0,0,0,0,0,1813320,0.0,0.0
15190000,Pinellas,0.5,2.555,2.055,102000,Bridge No-150183,334,0,11,0,0,8,527902785,0.0,63.3
15190000,Pinellas,13.785,14.379,0.594,172000,N/A,197,0,11,0,0,8,257310108,0.0,76.6
15110500,Pinellas,0.0,2.627,2.627,2100,CR-138/GULFPORT BLVD,141,0,6,0,0,3,13893809,0.0,1014.8
15230000,Pinellas,0.0,0.606,0.606,26000,PARK ST,150,0,3,0,0,3,39681486,0.0,378.0
15150701,Pinellas,0.0,0.329,0.329,4200,DREW ST,3,0,0,0,0,0,3480063,0.0,86.2
15150000,Pinellas,13.578,14.411,0.833,91500,N/A,30,0,0,0,0,0,191958811,0.0,15.6
15150000,Pinellas,19.845,20.417,0.572,110000,Bridge No-150248,165,0,5,0,0,4,158464020,0.0,104.1
08000059,Hernando,0.0,0.525,0.525,1900,HUNTERS LAKE RD,0,0,0,0,0,0,2512204,0.0,0.0
15190041,Pinellas,0.0,0.186,0.186,6500,22 ST N,3,0,0,0,0,0,3044866,0.0,98.5
15120000,Pinellas,10.566,10.613,0.047,68500,N/A,15,0,0,0,0,0,8108311,0.0,185.0
15506000,Pinellas,0.0,2.382,2.382,5000,US ALT 19,44,0,6,0,0,3,29995335,0.0,146.7
15090001,Pinellas,0.0,0.13,0.13,15500,US-92/SR-687,13,0,0,0,0,0,5074778,0.0,256.2
15090001,Pinellas,0.13,0.218,0.088,6880,100 AV N,64,0,1,0,0,1,1524801,0.0,4197.3
15240050,Pinellas,0.0,0.276,0.276,15000,SR-694 / GANDY BLVD,13,0,0,0,0,0,10426590,0.0,124.7
15150304,Pinellas,0.0,0.029,0.029,1600,US-19 / SR-55,1,0,1,0,0,0,116858,0.0,855.7
08000023,Hernando,0.0,0.656,0.656,1200,CANDLELIGHT BLVD,4,0,0,0,0,0,1982563,0.0,201.8
15190009,Pinellas,0.0,0.167,0.167,5500,26 AVE S,0,0,0,0,0,0,2313242,0.0,0.0
15070000,Pinellas,0.0,0.602,0.602,3600,BROADWAY,43,0,2,0,0,1,5458093,0.0,787.8
15070000,Pinellas,0.602,1.028,0.426,11900,BASS BLVD,37,0,3,0,0,1,12767284,0.0,289.8
15070000,Pinellas,1.028,1.283,0.255,27000,N/A,51,0,1,0,0,1,17339872,0.0,294.1
15070000,Pinellas,1.283,1.782,0.499,27500,CROSLEY DR,122,0,2,0,0,1,34560116,0.0,353.0
15070000,Pinellas,2.797,3.34,0.543,45000,N/A,262,0,3,0,0,0,61539547,0.0,425.7
15070000,Pinellas,3.34,4.136,0.796,36000,US-19/SR-55,222,0,14,0,0,7,72170136,0.0,307.6
15070000,Pinellas,6.153,7.37,1.217,35500,SR-590/PHILIPPE PKWY,31,0,0,0,0,0,108808015,0.0,28.5
15240000,Pinellas,0.66,1.56,0.9,70500,N/A,340,0,3,0,0,3,159798825,0.0,212.8
15240000,Pinellas,3.33,3.376,0.046,37500,15241200 S FRNT RD,44,0,1,0,0,1,4344412,0.0,1012.8
15240000,Pinellas,3.376,5.76,2.384,28500,15241100 N FRNT RD,182,0,6,0,0,5,171116964,0.0,106.4
15240000,Pinellas,5.76,5.883,0.123,4800,N/A,5,0,0,0,0,0,1486922,0.0,336.3
15150106,Pinellas,0.0,0.043,0.043,3100,SR-55 NB FRONTAGE RD,0,0,0,0,0,0,335716,0.0,0.0
15045000,Pinellas,0.0,0.606,0.606,36500,CSWY PARKING ENTR,49,0,0,0,0,0,55706702,0.0,88.0
15045000,Pinellas,1.402,1.697,0.295,29500,SR-60 WB/COURT ST,175,0,5,0,0,4,21917246,0.0,798.5
08000061,Hernando,0.0,0.457,0.457,1900,US-41/N BROAD ST,0,0,0,0,0,0,2186814,0.0,0.0
15190053,Pinellas,0.0,0.207,0.207,15000,I-275 / SR-93,34,0,0,0,0,0,7819942,0.0,434.8
15517000,Pinellas,2.082,3.551,1.469,65500,CR-576/MAIN ST,232,0,12,0,0,11,242328811,0.0,95.7
15517000,Pinellas,3.551,4.332,0.781,68000,CR-638/ENTERPRISE RD,204,0,5,0,0,5,133752498,0.0,152.5
08000009,Hernando,11.546,12.464,0.918,16500,N/A,51,0,1,0,0,1,38147720,0.0,133.7
15501000,Pinellas,4.043,5.976,1.933,18000,N/A,112,0,9,0,0,7,87628689,0.0,127.8
15150207,Pinellas,0.0,0.022,0.022,1600,FRONTAGE RD SB,0,0,0,0,0,0,88651,0.0,0.0
15050005,Pinellas,0.0,1.252,1.252,14500,15150031 NB FRNT RD,0,0,0,0,0,0,45720849,0.0,0.0
15050005,Pinellas,1.252,2.41,1.158,6400,CR-611/MCMULLEN BOOT,0,0,0,0,0,0,18665107,0.0,0.0
15050005,Pinellas,2.41,4.629,2.219,8500,DELAWARE ST,0,0,0,0,0,0,47502688,0.0,0.0
15050005,Pinellas,4.629,5.978,1.349,10000,CR-638/ENTERPRISE RD,0,0,0,0,0,0,33974565,0.0,0.0
15200001,Pinellas,2.97,3.29,0.32,39500,DOLPHIN CAY LN S,74,0,4,0,0,1,31833840,0.0,232.5
15200001,Pinellas,3.29,3.721,0.431,20000,41 ST S,40,0,1,0,0,0,21709470,0.0,184.3
15150004,Pinellas,0.0,0.162,0.162,13500,SR-694/PARK BLVD,33,0,1,0,0,1,5507960,0.0,599.1
15540000,Pinellas,0.0,0.249,0.249,30500,US-19 / 34 TH ST N,153,0,3,0,0,3,19126748,0.0,799.9
15200000,Pinellas,0.0,0.195,0.195,4700,SPUR,0,0,0,0,0,0,2308205,0.0,0.0
15200000,Pinellas,0.195,3.414,3.219,3600,N/A,7,0,4,0,0,4,29185385,0.0,24.0
15200000,Pinellas,3.414,5.144,1.73,5800,ANDERSON BLVD,17,0,1,0,0,1,25270629,0.0,67.3
15200000,Pinellas,5.144,8.366,3.222,16500,Bridge No-150243,51,0,0,0,0,0,133891015,0.0,38.1
15200000,Pinellas,8.366,9.96,1.594,16500,1 ST,76,0,3,0,0,1,66239069,0.0,114.7
15150010,Pinellas,0.0,0.094,0.094,6700,CR-611 / 49 ST,3,0,0,0,0,0,1586151,0.0,189.1
08000038,Hernando,0.0,1.505,1.505,5500,SORREL ST,19,0,1,0,0,1,20846884,0.0,91.1
15190027,Pinellas,0.0,0.153,0.153,9300,I-275 / SR-93,18,0,1,0,0,1,3583574,0.0,502.3
15140501,Pinellas,3.646,4.016,0.37,1200,15000007 SB ON,65,0,0,0,0,0,1118214,0.0,5812.8
15100000,Pinellas,0.0,0.111,0.111,10600,W MARITANA DR,12,0,0,0,0,0,2963267,0.0,405.0
15100000,Pinellas,7.289,7.955,0.666,19900,140 AVE,112,0,4,0,0,3,33378688,0.0,335.5
15100000,Pinellas,7.955,9.354,1.399,29000,N/A,204,0,4,0,0,1,102178063,0.0,199.7
15150101,Pinellas,0.0,0.039,0.039,3100,US-19/SR-55 NB,0,0,0,0,0,0,304487,0.0,0.0
08000013,Hernando,0.0,1.423,1.423,5200,SR-50/CORTEZ BLVD,46,0,2,0,0,1,18635893,0.0,246.8
08000013,Hernando,3.193,4.6,1.407,1800,CR-485/COBB RD,32,0,2,0,0,0,6378353,0.0,501.7
08000013,Hernando,4.6,5.81,1.21,1300,PONCE DE LEON /US-98,20,0,1,0,0,0,3961600,0.0,504.8
15190035,Pinellas,0.0,0.136,0.136,11000,38 AVE N,3,0,0,0,0,0,3767676,0.0,79.6
15241000,Pinellas,0.0,2.245,2.245,57000,15240047 EB OFF,0,0,0,0,0,0,322279852,0.0,0.0
15150110,Pinellas,0.0,0.037,0.037,3100,SR-55 FRONTAGE RD,0,0,0,0,0,0,288872,0.0,0.0
15241200,Pinellas,0.0,1.084,1.084,3000,SR-694/GANDY BL EB,0,0,0,0,0,0,8190162,0.0,0.0
15090101,Pinellas,0.0,0.279,0.279,11500,US-19A/SR-595,120,0,0,0,0,0,8080607,0.0,1485.0
15090101,Pinellas,0.279,0.375,0.096,29000,2 AVE N,33,0,0,0,0,0,7011504,0.0,470.7
15090101,Pinellas,0.375,0.715,0.34,11500,1 AVE N,179,0,10,0,0,4,9847335,0.0,1817.8
15090101,Pinellas,0.715,0.812,0.097,29000,4 AVE S,74,0,0,0,0,0,7084541,0.0,1044.5
15060000,Pinellas,1.884,2.073,0.189,2800,35 AVE N,2,0,0,0,0,0,1332790,0.0,150.1
15190026,Pinellas,0.0,0.137,0.137,5000,54 AVE N,2,0,0,0,0,0,1725172,0.0,115.9
08000020,Hernando,0.0,0.936,0.936,2200,SR-50/CORTEZ BLVD,10,0,0,0,0,0,5186095,0.0,192.8
15061101,Pinellas,0.0,0.187,0.187,1300,US-19/SB FRONTAGE RD,61,0,0,0,0,0,612247,0.0,9963.3
15240003,Pinellas,0.844,1.051,0.207,1000,BEGIN PAVEMENT,4,0,0,0,0,0,521329,0.0,767.3
15150104,Pinellas,0.0,0.021,0.021,3100,SR-55 NB FRONTAGE RD,0,0,0,0,0,0,163954,0.0,0.0
15050001,Pinellas,2.87,4.29,1.42,28000,N NIMBUS AVE,496,0,22,0,0,18,100135560,0.0,495.3
15190909,Pinellas,0.0,4.248,4.248,140000, ,0,0,0,0,0,0,1497802320,0.0,0.0
15900023,Pinellas,0.0,1.102,1.102,5600,BELCHER RD,0,0,0,0,0,0,15542167,0.0,0.0
15036001,Pinellas,0.0,0.467,0.467,1900,CR-296/118 AVE N,0,0,0,0,0,0,2234665,0.0,0.0
15190076,Pinellas,0.0,0.617,0.617,21500,SR-688/ULMERTON RD,14,0,0,0,0,0,33409162,0.0,41.9
08000022,Hernando,0.0,2.453,2.453,1100,CR-550/CORTEZ BLVD,16,0,2,0,0,1,6795669,0.0,235.4
15180503,Pinellas,5.045,5.727,0.682,10900,N/A,243,0,7,0,0,3,18722025,0.0,1297.9
15242000,Pinellas,0.0,2.131,2.131,31500,US-19,0,0,0,0,0,0,169058090,0.0,0.0
15150205,Pinellas,0.0,0.02,0.02,1600,US-19 SB FRONTAGE RD,0,0,0,0,0,0,80592,0.0,0.0
08000006,Hernando,0.0,0.743,0.743,4900,US98/SR700/PONCE LEO,3,0,0,0,0,0,9169103,0.0,32.7
08000006,Hernando,0.743,1.433,0.69,5000,JOYCE DR,27,0,1,0,0,0,8688825,0.0,310.7
15200002,Pinellas,0.0,1.327,1.327,40000,CR-679 / PINELLAS BA,0,0,0,0,0,0,133681980,0.0,0.0
15200002,Pinellas,1.327,1.523,0.196,1300,ANDERSON (1WAY S),0,0,0,0,0,0,641714,0.0,0.0
08000054,Hernando,0.0,0.404,0.404,1300,US-41/BROAD ST,0,0,0,0,0,0,1322716,0.0,0.0
15190074,Pinellas,0.0,0.443,0.443,4600,DR MLK JR N,2,0,0,0,0,0,5132199,0.0,39.0
15110000,Pinellas,0.0,0.509,0.509,20000,BLIND PASS RD,72,0,3,0,0,2,25638330,0.0,280.8
15110000,Pinellas,0.509,1.536,1.027,23500,SAILBOAT KEY BLVD,182,0,6,0,0,3,60782738,0.0,299.4
15110000,Pinellas,1.536,1.775,0.239,28500,GULFPORT BLVD,81,0,7,0,0,4,17154763,0.0,472.2
08000036,Hernando,2.469,6.107,3.638,16500,BARCLAY AVE/CR-585,195,0,13,0,0,11,151178000,0.0,129.0
08000027,Hernando,0.0,1.006,1.006,5100,SR-50/E JEFFERSON ST,26,0,1,0,0,1,12921416,0.0,201.2
15150029,Pinellas,0.0,0.217,0.217,11000,US-19 SB,0,0,0,0,0,0,6011660,0.0,0.0
15190908,Pinellas,0.0,2.172,2.172,140000, ,0,0,0,0,0,0,765825480,0.0,0.0
15190036,Pinellas,0.0,0.232,0.232,9500,I-275 / SR-93,48,0,1,0,0,1,5550774,0.0,864.7
15140000,Pinellas,2.191,3.878,1.687,14686,174 AVE E,127,0,6,0,0,3,62396548,0.0,203.5
15140000,Pinellas,3.878,6.752,2.874,13300,SPUR,222,0,9,0,0,3,96267648,0.0,230.6
15190013,Pinellas,0.0,0.271,0.271,7500,I-275 / SR 93 NB,19,0,0,0,0,0,5118851,0.0,371.2
15150703,Pinellas,0.0,0.057,0.057,1300,ACCESS RD A,0,0,0,0,0,0,186621,0.0,0.0
15190065,Pinellas,0.0,0.22,0.22,17000,US-19A / SR-595 / 5,8,0,0,0,0,0,9419190,0.0,84.9
15240049,Pinellas,0.0,0.531,0.531,12500,I-275/SR-93 SB,7,0,1,0,0,1,16716544,0.0,41.9
15150201,Pinellas,0.0,0.058,0.058,1600,US-19 SB,0,0,0,0,0,0,233717,0.0,0.0
15150014,Pinellas,0.0,0.092,0.092,7200,US 19 NB,2,0,0,0,0,0,1668254,0.0,119.9
08000056,Hernando,0.0,0.25,0.25,2000,US-19,0,0,0,0,0,0,1259250,0.0,0.0
15190032,Pinellas,0.0,0.12,0.12,3100,I-275/SR-93 NB,13,0,0,0,0,0,936882,0.0,1387.6
15242112,Pinellas,0.0,0.12,0.12,4800,SR-690 / GATEWAY EXP,0,0,0,0,0,0,1450656,0.0,0.0
08000018,Hernando,0.0,0.866,0.866,1400,HORSE LAKE RD,8,0,0,0,0,0,3053429,0.0,262.0
15190011,Pinellas,0.0,0.189,0.189,4800,I-275 / SR-93,9,0,0,0,0,0,2284783,0.0,393.9
15050003,Pinellas,0.0,0.247,0.247,14000, ,0,0,0,0,0,0,8708973,0.0,0.0
15050003,Pinellas,0.247,2.89,2.643,20111, ,0,0,0,0,0,0,133866770,0.0,0.0
15150203,Pinellas,0.0,0.045,0.045,1600,US-19 SB,0,0,0,0,0,0,181332,0.0,0.0
08000062,Hernando,0.0,0.224,0.224,850,US-19,0,0,0,0,0,0,479522,0.0,0.0
15190029,Pinellas,0.0,0.656,0.656,21500,15190032 NB OFF,40,0,0,0,0,0,35520924,0.0,112.6
15150019,Pinellas,0.0,2.844,2.844,11000,DREW ST,81,0,1,0,0,1,78788754,0.0,102.8
15150403,Pinellas,0.0,0.081,0.081,1600,FRONTAGE RD,1,0,0,0,0,0,326398,0.0,306.4
15150001,Pinellas,0.0,0.165,0.165,13500,SR-694 / GANDY BLVD,64,0,0,0,0,0,5609959,0.0,1140.8
08000052,Hernando,0.0,0.297,0.297,800,SUZANNE DR,0,0,0,0,0,0,598396,0.0,0.0
15190042,Pinellas,0.0,0.175,0.175,5600,I-275 / SR-93,16,0,3,0,0,2,2468130,0.0,648.3
15150900,Pinellas,0.0,0.713,0.713,11500,SR-682/54 AVE S,5,0,0,0,0,0,20650441,0.0,24.2
15150900,Pinellas,0.713,1.102,0.389,11500,Bridge No-150175,2,0,0,0,0,0,11266510,0.0,17.8
15241100,Pinellas,0.0,1.286,1.286,3000,US92SR600/GANDY BLVD,0,0,0,0,0,0,9716373,0.0,0.0
15150206,Pinellas,0.0,0.04,0.04,1600,US-19 SB,0,0,0,0,0,0,161184,0.0,0.0
15550000,Pinellas,0.0,1.78,1.78,18500,US-19A / SR-595,178,0,2,0,0,1,82934205,0.0,214.6
08000004,Hernando,0.0,9.533,9.533,1000,CORTEZ BLVD/SR-50,25,0,5,0,0,3,24008860,0.0,104.1
15150024,Pinellas,0.0,0.054,0.054,3100,FRONTAGE RD SB,1,0,0,0,0,0,421597,0.0,237.2
15200100,Pinellas,0.0,0.121,0.121,4600,FENCE LINE,7,0,0,0,0,0,1401797,0.0,499.4
15190081,Pinellas,0.0,1.185,1.185,4800,RAMP,0,0,0,0,0,0,14325228,0.0,0.0
15150300,Pinellas,0.0,1.034,1.034,11000,COUNTRYSIDE ENTR,257,0,8,0,0,5,28645419,0.0,897.2
15150023,Pinellas,0.0,0.497,0.497,11000,SR-60/GULF TO BAY WB,180,0,7,0,0,7,13768640,0.0,1307.3
15036004,Pinellas,0.0,0.075,0.075,750,SR-689 / 40 ST N,0,0,0,0,0,0,141666,0.0,0.0
15190072,Pinellas,0.0,0.164,0.164,12000,22 AVE N,6,0,0,0,0,0,4956408,0.0,121.1
15500000,Pinellas,0.251,2.9,2.649,13500,HONEYMOON ISLAND,195,0,1,0,0,1,90065338,0.0,216.5
08000050,Hernando,9.951,10.831,0.88,18000,N/A,61,0,5,0,0,4,39893040,0.0,152.9
15190031,Pinellas,0.0,0.259,0.259,2100,SR-686 / ROOSEVELT B,6,0,0,0,0,0,1369812,0.0,438.0
08000011,Hernando,0.0,1.639,1.639,5400,COUNTY LINE RD/CR578,48,0,2,0,0,1,22290236,0.0,215.3
15240046,Pinellas,0.0,0.649,0.649,11500,15240050 SB ON,13,0,0,0,0,0,18796825,0.0,69.2
15190904,Pinellas,0.0,0.564,0.564,3000,PINELLAS POINT DR S,9,0,0,0,0,0,4261302,0.0,211.2
15190075,Pinellas,0.0,0.719,0.719,8400,15190078 WB ON,7,0,0,0,0,0,15210733,0.0,46.0
15080000,Pinellas,2.127,2.974,0.847,56000,N/A,43,0,1,0,0,1,119457492,0.0,36.0
15240048,Pinellas,0.0,0.263,0.263,13500,SR-694/GANDY BLVD WB,14,0,0,0,0,0,8941934,0.0,156.6
15190010,Pinellas,0.0,0.317,0.317,5600,I-375 / SR-592,6,0,0,0,0,0,4470841,0.0,134.2
15050002,Pinellas,0.0,1.07,1.07,19700,ST PETE DR,42,0,1,0,0,1,53087462,0.0,79.1
15050002,Pinellas,1.07,1.133,0.063,6600,N/A,2,0,0,0,0,0,1047192,0.0,191.0
15190305,Pinellas,0.0,0.342,0.342,8500,RAMP 15190306,14,0,0,0,0,0,7321280,0.0,191.2
15150405,Pinellas,0.0,0.022,0.022,1600,US 19 FRONTAGE RD SB,2,0,0,0,0,0,88651,0.0,2256.0
08000045,Hernando,0.0,1.726,1.726,4000,CORTEZ BLVD,18,0,0,0,0,0,17387724,0.0,103.5
08000025,Hernando,0.0,1.143,1.143,1450,CORTEZ BLVD/SR-50,15,0,0,0,0,0,4174036,0.0,359.4
15120002,Pinellas,0.0,0.267,0.267,12000,SR688/ULMERTON RD,0,0,0,0,0,0,8069274,0.0,0.0
15240002,Pinellas,0.0,0.817,0.817,2000,EDGE OF PAVEMENT,4,0,0,0,0,0,4115229,0.0,97.2
15150302,Pinellas,0.0,0.029,0.029,1600,US-19/SR-55 NB,0,0,0,0,0,0,116858,0.0,0.0
15220000,Pinellas,0.197,1.225,1.028,36500,Bridge No-150043,217,0,3,0,0,2,94499157,0.0,229.6
15220000,Pinellas,1.726,1.959,0.233,14000,SR-60/PIERCE BLVD,6,0,0,0,0,0,8215347,0.0,73.0
15190025,Pinellas,0.0,0.131,0.131,4000,22 AVE S,4,0,0,0,0,0,1319694,0.0,303.1
08000030,Hernando,0.0,1.064,1.064,2400,CR484/MONDON HILL RD,22,0,3,0,0,2,6431242,0.0,342.1
15190016,Pinellas,0.0,0.181,0.181,7400,28 ST S,4,0,0,0,0,0,3373279,0.0,118.6
08000039,Hernando,0.0,0.452,0.452,1600,BROAD ST,8,0,0,0,0,0,1821379,0.0,439.2
15190080,Pinellas,0.0,0.469,0.469,11500,RAMP,0,0,0,0,0,0,13583530,0.0,0.0
08000026,Hernando,0.0,0.722,0.722,1000,WISCON RD,9,0,0,0,0,0,1818357,0.0,495.0
15150400,Pinellas,0.0,2.135,2.135,11000,US-19/SR-55,252,0,7,0,0,6,59146972,0.0,426.1
15190082,Pinellas,0.0,0.031,0.031,3500,CR-806 SB,0,0,0,0,0,0,273257,0.0,0.0
15150015,Pinellas,0.0,0.278,0.278,6700,US-19 NB,2,0,0,0,0,0,4690958,0.0,42.6
08000060,Hernando,0.0,1.213,1.213,1800,CR578/COUNTY LINE RD,0,0,0,0,0,0,5498893,0.0,0.0
15190077,Pinellas,0.0,0.055,0.055,3500,15190076 NB ON,2,0,0,0,0,0,484811,0.0,412.5
15190077,Pinellas,0.055,0.283,0.228,2600,N/A,7,0,1,0,0,1,1492967,0.0,468.9
15516000,Pinellas,0.0,1.854,1.854,15000,PASADENA AVE,124,0,7,0,0,7,70039485,0.0,177.0
15190008,Pinellas,0.0,0.158,0.158,4200,I-275 / SR-93,6,0,0,0,0,0,1671277,0.0,359.0
15241003,Pinellas,0.0,0.083,0.083,12500,15241100 N FRNT RD,0,0,0,0,0,0,2612944,0.0,0.0
15150107,Pinellas,0.0,0.09,0.09,3100,US-19 NB,0,0,0,0,0,0,702662,0.0,0.0
15240047,Pinellas,0.0,0.46,0.46,23500,I-275/SR-93 NB,37,0,2,0,0,2,27224985,0.0,135.9
15150025,Pinellas,0.0,0.251,0.251,11000,US-19 SB / SR-55,51,0,2,0,0,2,6953578,0.0,733.4
08000002,Hernando,0.0,3.212,3.212,3800,CR-493/HEXAM RD,16,0,1,0,0,1,30739804,0.0,52.0
15190902,Pinellas,0.0,0.139,0.139,900,PINELLAS POINT DR S,2,0,0,0,0,0,315064,0.0,634.8
15590001,Pinellas,0.0,1.504,1.504,38000,US-19/34 ST N,755,0,16,0,0,11,143937312,0.0,524.5
15190071,Pinellas,0.0,0.492,0.492,9500,I-275 / SR-93,9,0,0,0,0,0,11771469,0.0,76.5
08000012,Hernando,0.0,6.064,6.064,2000,CHURCH RD,17,0,2,0,0,2,30544368,0.0,55.7
15190017,Pinellas,0.0,0.339,0.339,7200,1-275/SR-93 NB,4,0,0,0,0,0,6147155,0.0,65.1
15150108,Pinellas,0.0,0.094,0.094,3100,US-19/SR-55 NB,0,0,0,0,0,0,733891,0.0,0.0
08000053,Hernando,0.0,1.656,1.656,2000,345 FEET S OF TELLOR,0,0,0,0,0,0,8341272,0.0,0.0
15190903,Pinellas,0.0,0.103,0.103,5200,I-275/SR-93 SB,4,0,0,0,0,0,1348909,0.0,296.5
08000057,Hernando,0.0,0.371,0.371,4000,PIEDMONT DR,0,0,0,0,0,0,3737454,0.0,0.0
15190039,Pinellas,0.0,0.153,0.153,8400,54 AVE N,7,0,0,0,0,0,3236776,0.0,216.3
15070500,Pinellas,4.236,5.242,1.006,20000,CR-776/NEBRASKA AVE,43,0,0,0,0,0,50672220,0.0,84.9
15242111,Pinellas,0.0,0.102,0.102,4800,118 AVE N,0,0,0,0,0,0,1233058,0.0,0.0
15050004,Pinellas,0.0,1.747,1.747,11000,DREW ST,0,0,0,0,0,0,48398014,0.0,0.0
15200003,Pinellas,0.0,0.418,0.418,20000,US-19/SR-55/34 ST S,36,0,0,0,0,0,21054660,0.0,171.0
15150026,Pinellas,0.0,0.003,0.003,3100,US-19/SR-55,0,0,0,0,0,0,23422,0.0,0.0
08000044,Hernando,0.0,2.067,2.067,8300,CORTEZ BLVD,52,0,2,0,0,1,43207638,0.0,120.3
15190030,Pinellas,0.0,0.262,0.262,2500,I-275/SR-93 SB,20,0,2,0,0,2,1649618,0.0,1212.4
15240043,Pinellas,0.0,0.605,0.605,7100,SR-694 / GANDY BLVD,67,0,0,0,0,0,10818217,0.0,619.3
15150401,Pinellas,0.0,0.049,0.049,1600,US-19/SR-55 SB,1,0,0,0,0,0,197450,0.0,506.5
15150202,Pinellas,0.0,0.078,0.078,1600,US-19 FRONTAGE RD,0,0,0,0,0,0,314309,0.0,0.0
15090010,Pinellas,0.0,0.312,0.312,57000,W OF ACCESS RD,4,0,0,0,0,0,44789004,0.0,8.9
15190906,Pinellas,0.0,0.24,0.24,4100,I-275 NB,1,0,0,0,0,0,2478204,0.0,40.4
15150011,Pinellas,0.0,0.086,0.086,6700,US-19 / SR-55,2,0,0,0,0,0,1451160,0.0,137.8
08000058,Hernando,0.0,0.557,0.557,1100,SUNSHINE GROVE RD,0,0,0,0,0,0,1543085,0.0,0.0
15190073,Pinellas,0.0,0.138,0.138,11500,I-275 / SR-93,22,0,1,0,0,0,3996860,0.0,550.4
15140503,Pinellas,0.0,0.608,0.608,9100,GULFVIEW BLVD,175,0,2,0,0,1,13934357,0.0,1255.9
15240001,Pinellas,0.0,0.639,0.639,2000,SR-694/GANDY BLVD,4,0,0,0,0,0,3218643,0.0,124.3
15150032,Pinellas,0.063,1.396,1.333,11000,HILLCREST VILLAS ENT,244,0,5,0,0,5,36928766,0.0,660.7
15150003,Pinellas,0.0,0.209,0.209,13500,US-19/SR-55 SB,9,0,0,0,0,0,7105948,0.0,126.7
08000051,Hernando,0.0,0.259,0.259,800,HALE AVE,0,0,0,0,0,0,521833,0.0,0.0
15190038,Pinellas,0.0,0.209,0.209,10500,I-275 / SR-93 / NB,23,0,2,0,0,2,5526848,0.0,416.2
15190033,Pinellas,0.0,0.21,0.21,11000,I-275 / SR-93,27,0,0,0,0,0,5817735,0.0,464.1
15511000,Pinellas,0.0,0.255,0.255,7500,CR-611/MCMULLE BOOTH,2,0,0,0,0,0,4816631,0.0,41.5
