GEOID20,county,TotPop,AutoOwn0,A_drive,no_transit,A_transit,transit_share
121030252032,Pinellas,1113,4,65272,False,146.0,0.0022318016448072396
121030252033,Pinellas,2151,15,60687,False,47.0,0.0007738663680969474
121030252041,Pinellas,2283,111,74301,False,29358.0,0.2832170867942002
121030252042,Pinellas,1136,22,67116,False,25642.0,0.27643976799844755
121030252051,Pinellas,1113,0,53126,True,0.0,0.0
121030252052,Pinellas,1777,69,55085,False,14240.0,0.20540930400288496
121030252053,Pinellas,1068,0,59151,False,12118.0,0.17003185115548133
121030252071,Pinellas,2174,62,65631,False,42814.0,0.39479920697127574
121030252072,Pinellas,3903,197,66447,False,1972.0,0.02882240313363247
121030252073,Pinellas,1352,21,63667,False,41173.0,0.39272224341854256
121030252081,Pinellas,619,48,56795,False,12284.0,0.17782538832351366
121030252082,Pinellas,1046,92,56254,False,14203.0,0.20158394481740635
121030252091,Pinellas,2903,14,62440,False,1442.0,0.022572868726714882
121030252092,Pinellas,1275,171,64446,False,1837.0,0.02771449692983118
121030252093,Pinellas,540,33,52743,False,14323.0,0.2135657412101512
121030253031,Pinellas,1497,15,85625,False,35916.0,0.2955052204605853
121030253032,Pinellas,2261,89,93094,False,29196.0,0.238743969253414
121030253033,Pinellas,1628,70,85602,False,32794.0,0.27698570897665464
121030253041,Pinellas,1140,10,79409,False,51242.0,0.3922051878669126
121030253042,Pinellas,786,13,81923,False,43348.0,0.34603379872436557
121030253043,Pinellas,1185,67,79100,False,43936.0,0.35709873532949704
121030253051,Pinellas,1342,98,78973,False,37687.0,0.32304988856506084
121030253052,Pinellas,1555,130,79566,False,44752.0,0.3599800511591242
121030253061,Pinellas,1473,17,74820,False,34265.0,0.3141128477792547
121030253071,Pinellas,1642,43,80071,False,40551.0,0.3361824542786556
121030253072,Pinellas,2263,110,70364,False,52170.0,0.4257593810697439
121030253073,Pinellas,757,10,78066,False,46751.0,0.3745563504971278
121030253081,Pinellas,774,61,73875,False,34604.0,0.3189926160823754
121030253082,Pinellas,1499,26,70288,False,27767.0,0.28317780837285195
121030254011,Pinellas,1527,33,108793,True,0.0,0.0
121030254012,Pinellas,1056,16,100488,False,57.0,0.0005669103386543339
121030254013,Pinellas,1350,45,105194,False,175.0,0.001660830035399406
121030254014,Pinellas,851,25,106592,False,88.0,0.0008248968878890139
121030254051,Pinellas,532,18,116509,False,27781.0,0.19253586527132857
121030254052,Pinellas,1397,87,108464,False,10933.0,0.09156846486930158
121030254053,Pinellas,2155,48,97799,False,30900.0,0.2400951056340764
121030254071,Pinellas,1767,49,90071,False,35333.0,0.2817533730981468
121030254072,Pinellas,2053,100,98131,False,17730.0,0.15302819758158484
121030254073,Pinellas,1784,0,89255,True,0.0,0.0
121030254081,Pinellas,1600,13,100913,False,55106.0,0.3532005717252386
121030254082,Pinellas,1127,117,105571,False,16941.0,0.13828033172260676
121030254083,Pinellas,3238,73,114765,False,586.0,0.00508014668273357
121030254111,Pinellas,2106,23,86245,False,19951.0,0.1878695996082715
121030254121,Pinellas,1506,39,108190,False,226.0,0.002084563164108619
121030254122,Pinellas,1545,60,113882,False,561.0,0.004902003617521386
121030254123,Pinellas,673,25,105167,False,6667.0,0.05961514387395604
121030254124,Pinellas,1280,99,107109,False,504.0,0.004683449025675337
121030254131,Pinellas,952,9,102278,False,36.0,0.0003518580057470141
121030254132,Pinellas,779,120,107958,False,16105.0,0.12981307883897697
121030254133,Pinellas,1239,74,93807,False,11045.0,0.10533895395414489
121030254141,Pinellas,711,20,104529,False,33411.0,0.24221400608960417
121030254142,Pinellas,1778,54,93548,False,629.0,0.006678913110419742
121030254151,Pinellas,1201,17,110729,False,49895.0,0.310632284092041
121030254152,Pinellas,3366,140,105556,False,17410.0,0.14158385244701788
121030254161,Pinellas,1619,27,98684,False,22515.0,0.1857688594790386
121030254162,Pinellas,1856,9,99281,False,35215.0,0.26182934808470143
121030254171,Pinellas,854,9,96716,False,95.0,0.0009812934480585883
121030254172,Pinellas,1604,27,92966,False,82.0,0.0008812655833548277
121030255011,Pinellas,1466,20,88444,False,30197.0,0.2545241526959483
121030255012,Pinellas,2011,8,101912,False,11916.0,0.10468426046315493
121030255013,Pinellas,818,0,91107,False,13513.0,0.12916268399923533
121030255031,Pinellas,2127,94,94588,False,11027.0,0.10440751787151446
121030255032,Pinellas,1253,102,95802,False,35337.0,0.2694621737240638
121030255033,Pinellas,1707,318,94184,False,33157.0,0.26037961065171467
121030255051,Pinellas,2781,229,86709,False,54732.0,0.3869599338239973
121030255061,Pinellas,1129,21,91380,False,41527.0,0.3124515638754919
121030255062,Pinellas,1949,52,86755,False,44501.0,0.33903973913573476
121030255063,Pinellas,810,0,87051,False,37464.0,0.3008794121190218
121030255064,Pinellas,2135,66,88474,False,38748.0,0.30456996431434813
121030256021,Pinellas,1150,188,83238,False,40192.0,0.3256258608117962
121030256022,Pinellas,1332,73,91490,False,57349.0,0.38530895800159903
121030256023,Pinellas,605,34,84783,False,54562.0,0.39156051526786034
121030256031,Pinellas,647,38,86116,False,66816.0,0.4369000601574556
121030256032,Pinellas,495,20,86343,False,68814.0,0.4435120555308494
121030256033,Pinellas,1317,0,77016,False,52827.0,0.40685289156904875
121030256041,Pinellas,1370,67,91648,False,61603.0,0.4019745385021957
121030257001,Pinellas,752,9,79454,False,29519.0,0.2708836133721197
121030257002,Pinellas,1016,8,79895,False,44475.0,0.3576023156709818
121030257003,Pinellas,1553,43,69863,False,26053.0,0.2716230868676759
121030257004,Pinellas,776,27,81713,False,27866.0,0.25430055028792015
121030258001,Pinellas,1325,24,89476,False,43918.0,0.32923519798491685
121030258002,Pinellas,1656,85,89653,False,40112.0,0.3091126266712904
121030258003,Pinellas,1638,92,87395,False,40863.0,0.3186000093561415
121030259001,Pinellas,1470,245,83184,False,48312.0,0.36740281073188535
121030259002,Pinellas,592,0,83133,False,38233.0,0.3150223291531401
121030259003,Pinellas,525,106,90816,False,41140.0,0.31177059019673226
121030259004,Pinellas,1379,203,89863,False,43260.0,0.32496262854653213
121030259005,Pinellas,419,112,92937,False,49624.0,0.3480895897194885
121030259006,Pinellas,690,223,72199,False,38722.0,0.34909530206182776
121030260011,Pinellas,1114,9,41949,False,16176.0,0.27829677419354837
121030260012,Pinellas,1039,21,45696,False,20848.0,0.3132964654965136
121030260013,Pinellas,751,22,50921,False,20845.0,0.29045787698910347
121030260021,Pinellas,1127,15,38488,False,11452.0,0.22931517821385664
121030260022,Pinellas,572,7,42643,False,23683.0,0.3570696257877755
121030260023,Pinellas,1068,19,39545,False,16657.0,0.29637735311910607
121030261011,Pinellas,1033,29,74176,False,17901.0,0.19441337141740064
121030261012,Pinellas,450,31,75387,False,30278.0,0.28654710642123693
121030261013,Pinellas,807,29,78327,False,32988.0,0.2963482010510713
121030261021,Pinellas,795,11,77529,False,20226.0,0.2069050176461562
121030261022,Pinellas,511,16,83625,False,37745.0,0.3109911839828623
121030262001,Pinellas,1126,142,78772,False,35809.0,0.3125212731604716
121030262002,Pinellas,942,66,82860,False,36157.0,0.30379693657208634
121030263001,Pinellas,1229,239,85305,False,37508.0,0.3054074080105526
121030263002,Pinellas,2350,16,84541,False,37658.0,0.30816946128855394
121030263003,Pinellas,904,16,84217,False,36367.0,0.3015905924500763
121030263004,Pinellas,1815,181,83378,False,34562.0,0.29304731219264035
121030263005,Pinellas,1053,26,86154,False,48830.0,0.361746577372133
121030263006,Pinellas,592,0,84424,False,41764.0,0.330966494436872
121030264001,Pinellas,1032,183,93692,False,41959.0,0.3093158177971412
121030264002,Pinellas,2269,186,92151,False,45910.0,0.3325341696786203
121030264003,Pinellas,1315,94,81979,False,30997.0,0.274368007364396
121030264004,Pinellas,999,15,82378,False,30864.0,0.27254905423782694
121030264005,Pinellas,1092,0,89820,False,28604.0,0.24153887725461054
121030265001,Pinellas,688,119,93892,False,924.0,0.009745190685116437
121030265002,Pinellas,1939,28,87027,False,115.0,0.001319685111656836
121030265003,Pinellas,1608,69,84028,False,13677.0,0.13998260068573767
121030265004,Pinellas,492,45,100722,False,39377.0,0.2810655322307797
121030265005,Pinellas,448,11,98248,False,42053.0,0.2997341430210761
121030265006,Pinellas,2114,124,100711,False,18012.0,0.15171449508519833
121030266011,Pinellas,659,0,97036,False,14535.0,0.13027578851135152
121030266012,Pinellas,641,30,103787,False,15661.0,0.1311114459848637
121030266013,Pinellas,1108,0,101877,False,18000.0,0.15015390775544935
121030266014,Pinellas,974,8,105157,False,18958.0,0.15274543769890828
121030266021,Pinellas,1053,15,98156,False,16169.0,0.14143013339164662
121030266022,Pinellas,1223,99,88898,False,42834.0,0.3251601736859685
121030267011,Pinellas,1855,50,83782,False,16295.0,0.1628246250387202
121030267012,Pinellas,1029,0,93170,True,0.0,0.0
121030267013,Pinellas,830,0,82307,False,109.0,0.0013225587264608814
121030267014,Pinellas,1071,50,84339,False,20.0,0.0002370819948079043
121030267021,Pinellas,1237,12,94874,False,19725.0,0.17212192078464908
121030267022,Pinellas,2041,112,97457,False,37818.0,0.27956385141378676
121030267023,Pinellas,804,0,95690,False,35085.0,0.26828522271076277
121030267024,Pinellas,547,27,98052,False,19541.0,0.16617485734695092
121030267025,Pinellas,1118,0,93544,False,1415.0,0.014901167872450216
121030267026,Pinellas,1043,0,105954,False,20277.0,0.16063407562326212
121030267031,Pinellas,984,17,94041,False,15112.0,0.13844786675583814
121030267032,Pinellas,1263,0,95923,False,799.0,0.008260788652012985
121030267033,Pinellas,1478,22,108915,False,16971.0,0.13481244935894382
121030267034,Pinellas,1140,78,97397,False,13047.0,0.11813226612581942
121030267035,Pinellas,2183,145,101356,False,19855.0,0.1638052651987031
121030268041,Pinellas,2768,50,100667,True,0.0,0.0
121030268042,Pinellas,1433,18,99753,False,21141.0,0.17487220209439674
121030268043,Pinellas,1337,57,98504,True,0.0,0.0
121030268091,Pinellas,1068,25,93771,False,30916.0,0.24794886395534418
121030268092,Pinellas,1784,211,106705,True,0.0,0.0
121030268111,Pinellas,699,16,80796,False,13.0,0.00016087317006769047
121030268112,Pinellas,2207,16,74869,True,0.0,0.0
121030268113,Pinellas,2008,44,91200,False,553.0,0.006027050886619511
121030268114,Pinellas,1277,15,93064,False,35695.0,0.27722333972770835
121030268121,Pinellas,2767,0,92440,False,21978.0,0.1920851614256498
121030268122,Pinellas,2034,17,96685,False,4443.0,0.04393441974527332
121030268131,Pinellas,2249,7,84523,False,1257.0,0.014653765446491024
121030268132,Pinellas,1551,176,102910,True,0.0,0.0
121030268141,Pinellas,2307,65,83585,False,3011.0,0.03477065915284771
121030268151,Pinellas,1843,13,96060,False,2774.0,0.028067264301758505
121030268152,Pinellas,1629,0,92757,False,647.0,0.0069268982056442975
121030268153,Pinellas,1285,0,79681,False,64.0,0.0008025581541162456
121030268161,Pinellas,1128,16,90161,False,244.0,0.002698965765167856
121030268162,Pinellas,714,39,94609,False,1235.0,0.012885522307082342
121030268163,Pinellas,676,36,102889,False,1614.0,0.015444532692841354
121030268164,Pinellas,1815,0,102178,False,1352.0,0.01305901671013233
121030268165,Pinellas,1425,22,98951,False,288.0,0.0029020848658289585
121030268171,Pinellas,1921,15,97151,True,0.0,0.0
121030268172,Pinellas,2052,70,92717,False,42.0,0.00045278625254692266
121030268173,Pinellas,1523,31,92783,False,222.0,0.0023869684425568516
121030268181,Pinellas,2203,123,109651,False,19972.0,0.15407759425410614
121030268182,Pinellas,1710,83,106122,False,17688.0,0.14286406590743883
121030268183,Pinellas,620,0,114631,False,23372.0,0.16935863713107685
121030268191,Pinellas,910,22,102619,False,18241.0,0.15092669204037729
121030268192,Pinellas,1602,33,107037,False,26449.0,0.1981406289798181
121030268201,Pinellas,1334,46,89534,False,22529.0,0.20103870144472305
121030268202,Pinellas,1776,64,82458,False,50246.0,0.37863214371835063
121030268203,Pinellas,1621,29,86223,False,50332.0,0.36858408699791295
121030268211,Pinellas,2805,94,74045,False,27298.0,0.2693624621335465
121030269041,Pinellas,1494,29,84866,False,50150.0,0.3714374592640872
121030269042,Pinellas,1893,84,94443,False,16941.0,0.1520954535660418
121030269043,Pinellas,1415,46,81503,True,0.0,0.0
121030269071,Pinellas,1697,45,79094,False,21901.0,0.21685231942175356
121030269072,Pinellas,2330,27,78961,False,19287.0,0.19630933963032327
121030269073,Pinellas,1748,106,80402,False,19862.0,0.19809702385701747
121030269081,Pinellas,681,0,81946,True,0.0,0.0
121030269082,Pinellas,1140,0,68324,True,0.0,0.0
121030269083,Pinellas,1068,0,75679,False,21379.0,0.22027035380906262
121030269084,Pinellas,1172,41,79012,False,9528.0,0.10761237858594985
121030269091,Pinellas,1436,187,76534,False,9373.0,0.10910635920239328
121030269092,Pinellas,1746,61,87377,False,12715.0,0.12703312952084084
121030269093,Pinellas,1543,33,83039,False,9769.0,0.1052603223860012
121030269101,Pinellas,731,143,89390,False,36371.0,0.2892073059215496
121030269102,Pinellas,3020,26,84925,False,27181.0,0.24245803079228587
121030269103,Pinellas,1441,19,92323,False,18907.0,0.1699811202013845
121030269104,Pinellas,896,0,97349,False,36905.0,0.2748893887705394
121030269111,Pinellas,1745,87,78340,False,26524.0,0.25293713762587733
121030269112,Pinellas,805,52,91891,False,17344.0,0.1587769487801529
121030269113,Pinellas,1376,51,72097,False,20237.0,0.21917170273138822
121030269121,Pinellas,619,29,92002,False,9169.0,0.09062873748406164
121030269122,Pinellas,1226,97,93832,False,18401.0,0.16395356089563676
121030269123,Pinellas,1746,125,96447,False,8648.0,0.08228745420809744
121030269124,Pinellas,837,18,104737,False,19326.0,0.15577569460677237
121030269131,Pinellas,999,33,88941,False,36415.0,0.2904926768563132
121030269132,Pinellas,504,8,97265,False,8973.0,0.08446130386490709
121030269133,Pinellas,601,32,89185,False,18649.0,0.17294174379138305
121030269134,Pinellas,1086,134,88288,False,22651.0,0.20417526748934098
121030270001,Pinellas,1745,14,81004,False,21353.0,0.20861299178365916
121030270002,Pinellas,822,0,74537,False,35127.0,0.32031477969069155
121030270003,Pinellas,435,0,71939,False,20084.0,0.21824978537974202
121030270004,Pinellas,2164,51,72103,False,22834.0,0.24051739574665304
121030271011,Pinellas,1850,144,69984,False,22943.0,0.24689272224434233
121030271012,Pinellas,1661,533,76791,False,21585.0,0.21941327152964138
121030271013,Pinellas,508,33,72482,False,34795.0,0.32434725057561264
121030271051,Pinellas,1517,38,73522,False,10619.0,0.1262048228568712
121030271052,Pinellas,1882,0,58619,True,0.0,0.0
121030271061,Pinellas,2124,17,63976,True,0.0,0.0
121030271062,Pinellas,1171,0,61548,False,15934.0,0.2056477633514881
121030271063,Pinellas,1180,17,63885,True,0.0,0.0
121030271064,Pinellas,507,0,21905,True,0.0,0.0
121030272021,Pinellas,875,12,56232,False,19124.0,0.2537820478793991
121030272022,Pinellas,1036,17,58903,True,0.0,0.0
121030272023,Pinellas,1768,18,41070,False,8337.0,0.16874127147974982
121030272024,Pinellas,822,0,64849,False,17580.0,0.21327445437892004
121030272025,Pinellas,987,26,52064,False,18689.0,0.26414427656777806
121030272041,Pinellas,1568,10,55074,False,46307.0,0.45676211518923665
121030272042,Pinellas,729,27,60421,False,46060.0,0.4325654342089199
121030272043,Pinellas,2724,8,62904,True,0.0,0.0
121030272051,Pinellas,2339,135,63348,False,46311.0,0.42231827756955653
121030272052,Pinellas,1469,13,61304,False,20213.0,0.24796054810652993
121030272053,Pinellas,2408,54,60161,True,0.0,0.0
121030272054,Pinellas,576,0,57859,False,11022.0,0.16001509850321569
121030272061,Pinellas,1686,0,56837,False,16164.0,0.22142162436131013
121030272062,Pinellas,2129,46,65745,False,25323.0,0.27806693899064433
121030272063,Pinellas,2514,13,64319,True,0.0,0.0
121030272071,Pinellas,2556,18,78775,True,0.0,0.0
121030272072,Pinellas,589,0,66980,True,0.0,0.0
121030272073,Pinellas,824,0,70408,False,18496.0,0.20804463241248988
121030272074,Pinellas,1106,9,69867,False,17338.0,0.1988188750645032
121030272081,Pinellas,898,0,73484,True,0.0,0.0
121030272082,Pinellas,2664,65,72262,False,624.0,0.008561314930164914
121030272083,Pinellas,1740,0,72962,False,52.0,0.0007121921823211987
121030272084,Pinellas,2053,0,79736,False,22850.0,0.22273994502173786
121030272091,Pinellas,384,12,58493,False,12833.0,0.1799203656450663
121030272092,Pinellas,815,79,60925,False,15915.0,0.2071186881832379
121030272101,Pinellas,1111,67,55430,True,0.0,0.0
121030272102,Pinellas,1331,17,75039,False,52.0,0.0006924931083618543
121030272103,Pinellas,880,19,69051,False,12868.0,0.15708199562982947
121030272104,Pinellas,824,0,72840,False,17691.0,0.19541372568512444
121030272105,Pinellas,715,0,66421,False,16251.0,0.1965719953551384
121030273081,Pinellas,1184,17,33185,False,17943.0,0.35094273196682835
121030273082,Pinellas,2716,79,39827,False,32615.0,0.4502222467629276
121030273091,Pinellas,1925,57,49156,True,0.0,0.0
121030273101,Pinellas,2045,32,67037,True,0.0,0.0
121030273102,Pinellas,1666,0,52965,True,0.0,0.0
121030273103,Pinellas,3280,0,55616,True,0.0,0.0
121030273104,Pinellas,1716,21,45363,True,0.0,0.0
121030273141,Pinellas,2253,179,78057,True,0.0,0.0
121030273142,Pinellas,1416,0,74297,True,0.0,0.0
121030273151,Pinellas,2097,76,79075,True,0.0,0.0
121030273152,Pinellas,1220,111,75388,False,25391.0,0.25194733029698646
121030273153,Pinellas,866,0,71209,True,0.0,0.0
121030273154,Pinellas,1801,235,68369,False,25480.0,0.2714999627060491
121030273161,Pinellas,1301,27,70770,False,20109.0,0.22127224111180802
121030273162,Pinellas,1945,60,62345,True,0.0,0.0
121030273163,Pinellas,663,0,60423,True,0.0,0.0
121030273171,Pinellas,1468,25,81046,True,0.0,0.0
121030273172,Pinellas,1920,25,79645,True,0.0,0.0
121030273173,Pinellas,2105,29,77728,True,0.0,0.0
121030273181,Pinellas,1604,23,75929,False,6946.0,0.08381297134238311
121030273182,Pinellas,2400,0,81616,False,1655.0,0.01987486640006725
121030273191,Pinellas,1752,0,87345,False,1447.0,0.01629651319938733
121030273192,Pinellas,2097,15,79894,True,0.0,0.0
121030273193,Pinellas,1432,30,83806,False,47.0,0.0005605046927360977
121030273201,Pinellas,1232,0,88770,False,1488.0,0.01648607325666423
121030273202,Pinellas,2233,19,75351,True,0.0,0.0
121030273203,Pinellas,752,37,89897,False,2134.0,0.023187838880377263
121030273211,Pinellas,1584,4,56652,True,0.0,0.0
121030273221,Pinellas,2797,150,55859,True,0.0,0.0
121030273222,Pinellas,650,32,57759,True,0.0,0.0
121030273223,Pinellas,263,0,37250,True,0.0,0.0
121030273224,Pinellas,2665,12,49576,True,0.0,0.0
121030273231,Pinellas,921,0,75731,True,0.0,0.0
121030273232,Pinellas,2121,34,82955,True,0.0,0.0
121030273241,Pinellas,832,0,50052,True,0.0,0.0
121030273242,Pinellas,1794,20,70053,True,0.0,0.0
121030273243,Pinellas,1379,12,60948,True,0.0,0.0
121030273251,Pinellas,1840,12,67385,True,0.0,0.0
121030273252,Pinellas,1934,28,73685,True,0.0,0.0
121030273261,Pinellas,2098,46,83725,True,0.0,0.0
121030273262,Pinellas,1582,26,79693,False,1474.0,0.018160089691623443
121030273271,Pinellas,1950,19,84135,True,0.0,0.0
121030273272,Pinellas,2681,7,89367,True,0.0,0.0
121030274011,Pinellas,1724,51,45223,False,23732.0,0.34416648538902184
121030274012,Pinellas,988,35,44683,False,32050.0,0.4176820924504451
121030274021,Pinellas,662,85,45119,False,16523.0,0.2680477596443983
121030274022,Pinellas,543,12,48542,False,56703.0,0.5387714380730676
121030274023,Pinellas,1865,176,46345,False,8588.0,0.15633590009648116
121030274024,Pinellas,1162,12,48788,False,56782.0,0.5378611347920811
121030274025,Pinellas,1867,204,48548,False,61120.0,0.5573184520552942
121030274031,Pinellas,1794,35,47694,False,57851.0,0.5481169169548534
121030275011,Pinellas,2620,22,37170,True,0.0,0.0
121030275012,Pinellas,678,14,42365,True,0.0,0.0
121030275013,Pinellas,462,34,44009,False,27995.0,0.38879784456419086
121030275014,Pinellas,1921,0,33952,True,0.0,0.0
121030275021,Pinellas,1932,13,45810,True,0.0,0.0
121030275022,Pinellas,3128,82,41293,True,0.0,0.0
121030275023,Pinellas,2577,39,42295,True,0.0,0.0
121030276031,Pinellas,1584,34,33197,False,13659.0,0.2915101587843606
121030276032,Pinellas,587,8,39107,False,23178.0,0.3721281207353295
121030276033,Pinellas,228,43,41398,False,16065.0,0.2795712023388963
121030276041,Pinellas,1490,10,29434,False,16106.0,0.3536671058410189
121030276042,Pinellas,553,22,31215,False,20820.0,0.40011530700490056
121030276051,Pinellas,1632,11,41921,True,0.0,0.0
121030276061,Pinellas,648,0,41740,False,14800.0,0.26176158471878314
121030276062,Pinellas,1176,0,35060,False,15934.0,0.31246813350590263
121030277011,Pinellas,2021,48,32759,False,23305.0,0.4156856449771689
121030277012,Pinellas,639,7,36757,False,28472.0,0.4364929709178433
121030277031,Pinellas,541,10,34816,False,28565.0,0.4506871144349253
121030277032,Pinellas,549,12,32285,False,23216.0,0.4182987693915425
121030277041,Pinellas,202,6,41407,False,28496.0,0.4076506015478592
121030277042,Pinellas,848,0,27429,False,23183.0,0.45805342606496485
121030277043,Pinellas,588,20,29775,False,23166.0,0.43758145860486203
121030277044,Pinellas,922,26,33727,False,28493.0,0.4579395692703311
121030278011,Pinellas,630,21,43403,False,13842.0,0.24180277753515592
121030278012,Pinellas,965,45,46290,False,12688.0,0.21513106582115366
121030278021,Pinellas,907,0,34088,False,11611.0,0.2540755815225716
121030278022,Pinellas,1763,5,37689,False,14524.0,0.2781682722693582
121030279011,Pinellas,342,13,37761,False,38638.0,0.5057396039215173
121030279012,Pinellas,1085,53,46989,False,38826.0,0.4524383848977451
121030279013,Pinellas,932,27,29787,True,0.0,0.0
121030279031,Pinellas,1495,21,51094,True,0.0,0.0
121030279041,Pinellas,1082,16,35152,False,34423.0,0.4947610492274524
121030279042,Pinellas,1174,23,32844,False,34284.0,0.5107257776188774
121030279043,Pinellas,765,9,30090,True,0.0,0.0
121030280021,Pinellas,1541,35,30670,False,11440.0,0.2716694371883163
121030280022,Pinellas,829,16,34752,False,11394.0,0.24691197503575607
121030280023,Pinellas,534,16,23587,True,0.0,0.0
121030280024,Pinellas,1241,0,22816,True,0.0,0.0
121030280031,Pinellas,965,31,32217,False,33521.0,0.5099181599683592
121030280032,Pinellas,951,28,37676,False,34277.0,0.4763804149931205
121030280033,Pinellas,514,92,40769,False,47880.0,0.5401076154271339
121030280034,Pinellas,836,69,42875,False,48744.0,0.5320293825516541
121030280041,Pinellas,958,17,37493,False,40786.0,0.5210337382950727
121030280042,Pinellas,1050,47,35252,False,37158.0,0.513161165584864
121030281021,Pinellas,702,0,64117,False,43329.0,0.40326303445451667
121030281022,Pinellas,903,149,68604,False,46431.0,0.40362498370061284
121030281023,Pinellas,1711,11,65318,False,12672.0,0.16248236953455572
121030281031,Pinellas,507,25,52593,False,38662.0,0.4236699358939236
121030281032,Pinellas,1118,90,64776,False,46433.0,0.41752915681284786
121030281041,Pinellas,512,40,63045,False,67006.0,0.5152286410715796
121030281042,Pinellas,1528,272,64871,False,46433.0,0.4171727880399626
121030281043,Pinellas,580,45,53048,False,38622.0,0.42131558852405365
121030281044,Pinellas,765,61,48014,False,38622.0,0.44579620481093307
121030282001,Pinellas,974,15,74560,False,56573.0,0.4314169583552576
121030282002,Pinellas,503,0,67864,False,48089.0,0.4147283813269169
121030282003,Pinellas,1015,19,71116,False,81491.0,0.5339925429370868
121030283001,Pinellas,971,21,73655,False,81529.0,0.5253698834931436
121030283002,Pinellas,981,24,76937,False,81502.0,0.5144061752472561
121030283003,Pinellas,751,33,75009,False,81542.0,0.5208654048840314
121030283004,Pinellas,756,25,73460,False,81515.0,0.5259880625907405
121030284011,Pinellas,533,37,63881,False,32787.0,0.3391711838457401
121030284012,Pinellas,1043,50,62845,False,32754.0,0.3426186466385632
121030284021,Pinellas,602,0,70028,False,81566.0,0.5380555958679103
121030284022,Pinellas,702,23,69292,False,81592.0,0.5407597889769624
121030285001,Pinellas,1162,24,65064,False,43462.0,0.4004754621012476
121030285002,Pinellas,876,0,68551,False,44447.0,0.39334324501318607
121030286001,Pinellas,1259,0,82928,False,186351.0,0.6920368836782668
121030286002,Pinellas,1301,450,91102,False,217841.0,0.7051171251654836
121030286003,Pinellas,1589,116,80025,False,210415.0,0.7244697700041317
121030287001,Pinellas,1579,129,88269,False,202601.0,0.6965345343280503
121030287002,Pinellas,1271,29,77643,False,176114.0,0.6940261746473989
